,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,NO1,UK1,UK2,UK3,UK4
40,3449.182677665263,9819.140555394366,16065.27630980781,2608.8626062768653,5286.207925521794,53408.31809343266,8510.718688329882,7234.720637574211,3927.2145946110836,2919.9916226907153,4951.693075290539,24863.497696218943,3141.7887876437862,14503.781040124364,5725.554013783384,27039.168384293793
41,3685.126585425016,10330.86174738664,16211.496573298296,2625.4749864852924,5330.56348467826,53764.53944700307,8501.737106697052,7361.349008250415,3987.936890602131,2966.6189508826715,4994.474798782694,24711.4721400822,3233.8595339751623,14937.661950469339,5911.079905523162,27935.55678739224
42,3804.3723775782473,10589.48507646555,16058.950241317043,2608.143888826325,5284.288928123815,53392.9065449457,8115.065414841263,7387.96360353012,4000.6994281253264,2976.4190254013283,5003.466608833092,24621.25933701891,3141.5227202045185,14502.52720448859,5725.017878247398,27036.5779874902
43,3705.001278686552,10373.966491318533,14897.013204834999,2476.133869369967,4931.818171147502,50562.199131221525,7664.193653905787,7275.690036451082,3946.860713027453,2935.0774490111357,4965.534692970923,24133.282381165238,2945.374031817859,13578.181797600382,5329.771160081918,25126.900738649936
44,3540.79222496293,10017.825688594621,13899.569055021846,2362.8122198405526,4629.245928859165,48132.22877912705,7254.098690101219,6985.748116092486,3807.8244211269075,2828.31450951367,4867.577063102304,23517.02541610568,2724.4395758449878,12537.0341290557,4884.580221660676,22975.91259018681
45,3408.709825840183,9731.36199744853,13224.537963905814,2286.120570745976,4424.476899042728,46487.720123217616,6812.856418659751,6630.018228537822,3637.2407248382574,2697.327005480217,4747.392797870192,22605.40828946614,2576.7235525076626,11840.926350723323,4586.927079420731,21537.769254247833
46,3535.1765657246265,10005.64630296635,12071.914947410081,2155.1687359597036,4074.831527239615,43679.703496170376,6400.837398113727,6261.35495613662,3460.4550627608683,2561.577147033988,4622.838955019988,22152.24493260743,2289.1019613793537,10485.51735529202,4007.3591460226667,18737.524127090895
47,3552.9149136117767,10044.117686317466,10869.076371512432,2018.5118097910877,3709.9533883599215,40749.35187865438,6114.217591303742,5862.703080542461,3269.2889199924884,2414.784830759159,4488.153384794111,21297.38042921901,2052.375682094775,9369.951145055169,3530.3471111202816,16432.788910808355
48,3224.5426622306068,9331.935534680568,10414.519990760475,1966.8687389679428,3572.0648224724428,39641.96303007621,6672.26305105903,5496.269314569834,3093.57237653794,2279.855925211527,4364.352786473881,20920.22156301016,1986.1772614076572,9057.992871927341,3396.954893514708,15788.289990447778
49,2998.549077032673,8841.794857185943,10324.642694235336,1956.6575973221866,3544.8007644843146,39423.004238324895,6631.7676499744475,5306.579388560069,3002.6100766032914,2210.0079568018123,4300.2655529379745,20654.88464149185,1877.9255716914558,8547.859702034253,3178.823814239511,14734.366098833294
50,2813.424492365339,8440.291915098951,10269.42512423851,1950.384217387863,3528.050649732744,39288.483365119,6652.411072502896,5184.938357174509,2944.2793670394967,2165.2170757240983,4259.168814961739,20277.0908093382,1749.1435284119543,7940.977794364146,2919.32332823815,13480.561446185146
51,2683.0868004217396,8157.6121895821,10253.96502151944,1948.6277638136478,3523.3608654008667,39250.81951070197,6798.377021916199,5089.601969552981,2898.562563475195,2130.1121382560855,4226.959169112355,20185.406028071662,1622.4681889484632,7344.0236716413665,2664.0679268013287,12247.267378545599
52,2639.264650171768,8062.5695874039,10571.758871444421,1984.7329665867037,3619.7628521940696,40025.02790476626,7231.311874075399,5009.4050161626965,2860.1055959304,2100.5818707042304,4199.864420387919,20724.55456507975,1515.6698306575854,6840.739286915968,2448.8653630364342,11207.492926220222
53,2732.2583920346615,8264.256797240047,12163.934553416751,2165.6232697234996,4102.745449567139,43903.88137565316,8082.548642202162,5064.165130129081,2886.364797016331,2120.745739133593,4218.3652669328,22181.819394283426,1580.6061966741688,7146.750161427237,2579.714494727047,11839.704652050284
54,3032.7028409561517,8915.868415396828,13782.883300485275,2349.555314997163,4593.849590728503,47847.95930490259,8868.295755937292,5643.580428296478,3164.21269989291,2334.099090541503,4414.122228354246,24060.320800528443,1842.3753511584323,8380.330246018793,3107.188831047382,14388.253933100423
55,3344.6076072275237,9592.335463433421,14814.871081369009,2466.801536397982,4906.900558980358,50362.08474414749,9158.770557912692,6167.779807699735,3415.5828289127353,2527.1207362511745,4591.224348397584,24944.945032189222,2193.241806430296,10033.778958978686,3814.1974585391304,17804.24255135252
56,3483.64750646945,9893.88875908796,15184.51485285102,2508.797513747152,5019.03109261092,51262.60975670678,9219.281761705242,6689.0675398546,3665.556731280554,2719.0702499330473,4767.34276086558,25499.92957445315,2488.5181148490183,11425.260603310264,4409.189924787277,20679.012976517006
57,3525.947114311881,9985.629232285406,15520.634219584928,2546.9847155911893,5120.992080089031,52081.462718129405,9254.315851320916,6912.236729887535,3772.573393825424,2801.246013629848,4842.741050593014,25657.37378857676,2720.515290590851,12518.54104057361,4876.672644604718,22937.70627675477
58,3511.5680250240825,9954.4434950482,15913.258155461455,2591.5915159484766,5240.093590360545,53037.97193609547,9149.305243685882,6932.289407729347,3782.189285057549,2808.629847014616,4849.515899816173,25550.613870891684,2852.9437217572763,13142.606452873464,5143.520734392365,24227.011671443965
59,3506.6810711727717,9943.844544332547,16073.566521750903,2609.8044740421087,5288.722741030148,53428.51468212194,8994.59018842577,6837.0683369439275,3736.527779551791,2773.567371721032,4817.345214058987,25332.169239206043,2955.7063791835994,13626.872706055854,5350.591214607108,25227.495082939276
60,3420.912961112103,9757.828469868527,15891.29030295995,2589.0957037442986,5233.4296960554,52984.45392179076,8906.806810943352,6937.011433591688,3784.4536453313117,2810.36859993735,4851.1112485021495,25217.43375767258,3004.6364958797794,13857.45456208877,5449.187173635373,25703.87211816878
61,3432.188489089467,9782.28312382295,15538.348677401713,2548.997291012774,5126.3657175238195,52124.61862546144,8768.577005865813,6813.313353627969,3725.136516121083,2764.820268703337,4809.319531328039,25204.60817726502,2974.923065773959,13717.430823632423,5389.313534757839,25414.586159007864
62,3421.4689528458953,9759.03431898519,15440.726717688733,2537.90626250051,5096.752334907388,51886.79230921071,8692.229983367255,6742.866816403241,3691.3551805320585,2738.880317066721,4785.518985996578,25149.2323316551,2926.8902371638837,13491.077413519124,5292.525643752862,24946.944999902655
63,3396.65909268741,9705.226058649056,15795.439163463123,2578.205861702427,5204.353487418676,52750.94167227244,8970.820586602662,6915.379981375403,3774.0806820121184,2802.4034273905404,4843.803006261417,25418.938032572572,2991.7611321317536,13796.779757478085,5423.242848906766,25578.519308408067
64,3401.2134175605534,9715.10359511496,16390.52771615377,2645.8150771352994,5384.872143808068,54200.69456337915,9444.750054636672,7413.937674454716,4013.154814026238,2985.9832448808565,5012.2420160686725,25490.779953362497,3181.996759141989,14693.260022014836,5806.5745340298845,27430.627786972924
65,3637.8072402857447,10228.234339334987,16537.60071968056,2662.5243388659164,5429.486379568052,54558.99335958797,9360.192373208225,7503.572424350598,4056.1375025437965,3018.988714970069,5042.525348823066,25360.05497111421,3268.1212728490686,15099.119471396878,5980.118551460267,28269.124468988084
66,3756.532783373996,10485.729338913075,16384.443663494065,2645.1238555933705,5383.026561320275,54185.87261311112,8946.142084976575,7471.863569596697,4040.9321069944294,3007.3128229933664,5031.812429995396,25278.136215973464,3199.344374366468,14775.010191159998,5841.530607618083,27599.52183560667
67,3655.646289783524,10266.924126919195,15191.371307490275,2509.5764894419717,5021.110981349288,51279.31343028789,8477.732515450942,7329.610630254663,3972.717337727508,2954.932187804337,4983.751905451184,24779.778245108573,3044.468679242542,14045.162652520245,5529.450467165345,26091.67289810341
68,3490.650190052109,9909.076358649596,14205.318840874272,2397.5490721069705,4721.994378285509,48877.09546155714,8027.672963088872,7042.057233470375,3834.8264181845643,2849.0487547871235,4886.601244467696,24121.053892880584,2864.939224829173,13199.134937764291,5167.692107960589,24343.798275999987
69,3357.480866749366,9620.255318495118,13528.650852402316,2320.6714517893247,4516.728799661331,47228.599001373106,7539.4566710910285,6693.292724715615,3667.5828406301202,2720.6260551616406,4768.770250530511,23128.82402825872,2730.5733763754106,12565.939498720412,4896.940052100899,23035.630447176925
70,3484.641007809892,9896.043490248445,12380.610493508797,2190.240262012408,4168.473565828951,44431.74663059952,7104.940606631843,6332.165315935602,3494.410862744595,2587.651066078404,4646.762418751876,22593.123703430407,2416.529420541685,11086.015821822404,4264.130095919583,19978.140730960964
71,3502.651751496305,9935.10565258774,11178.683266954344,2053.6868760880134,3803.8718825426167,41503.615239534076,6812.429004195538,5930.775435847038,3301.931760499233,2439.850556825414,4511.1518066055,21670.29662870588,2138.02647535712,9773.578199610401,3702.936564680523,17266.67351428728
72,2997.1515358945626,8838.763834160844,10212.987066993597,1943.9721754259876,3510.9303031607687,39150.98914465498,6846.985228902414,5529.882851364902,3109.691127175546,2292.2331626620803,4375.709207069682,21441.729970974793,2056.3168538895493,9388.52381090484,3538.2887151678196,16471.15962932886
73,2766.7126812077513,8338.982142311692,10122.732255038858,1933.7181434878644,3483.551726790781,38931.110650981966,6812.5907704451065,5355.563331635359,3026.0994216398162,2228.044913115085,4316.814905164587,21183.618774887156,1974.9666558891336,9005.163195600086,3374.3651169717737,15679.145042905504
74,2577.1389080820004,7927.829686308631,10067.228785127949,1927.412281885399,3466.7148849998157,38795.89326928982,6834.111004260133,5241.949947174825,2971.618221866679,2186.209986739967,4278.43032852475,20804.404327012893,1839.2149036163682,8365.43672216581,3100.820414673001,14357.484240899703
75,2444.346424315757,7639.825945395478,10050.48317090488,1925.5097787462541,3461.635143898604,38755.0976557236,6992.559009756736,5155.925303274869,2930.3666929910955,2154.5338364246795,4249.366679445274,20695.80318418324,1714.666864387009,7778.507444455585,2849.8516003299237,13144.90128222544
76,2399.3494476940896,7542.235349683491,10469.3568810515,1973.0988691100733,3588.69945896671,39775.55649256051,7445.878748199968,5086.704833296276,2897.173295301194,2129.0453494919493,4225.980364113194,21208.514047349574,1611.6630740177343,7293.104858779207,2642.2952284932326,12142.07023282907
77,2495.3027835799708,7750.341402860991,12012.381585469848,2148.405030163882,4056.77222756194,43534.668503983215,8312.665100817601,5154.25418421372,2929.565338715387,2153.9184939347147,4248.802087535776,22620.64567113296,1658.1654482821064,7512.246044041356,2735.99919850737,12594.811094265111
78,2801.8120476706695,8415.106547536288,13562.583475778747,2324.5266058394013,4527.02217793585,47311.26555346924,9093.377063839354,5731.3564090207165,3206.304049990675,2366.4201212769076,4443.7775711225695,24461.98461677876,1914.095341992464,8718.308769631549,3251.7072126749454,15086.510117780052
79,3117.5691163777356,9099.928567790748,14575.776905896815,2439.6375629940985,4834.371925869167,49779.60425352078,9365.967357623202,6245.72805593159,3452.96147143844,2555.8229815133236,4617.559366251366,25319.415122919534,2244.757599047501,10276.54574309325,3918.00364828793,18305.79337958503
80,3259.8350517233716,9408.478573197513,14960.200128628581,2483.312663725841,4950.985769873814,50716.134919493205,9409.59629548277,6760.823184750263,3699.965825270434,2745.492243569299,4791.58559161934,25841.750160086343,2510.5107651518756,11528.90037505664,4453.505912456948,20893.130461933353
81,3302.3769386550266,9500.744507490817,15299.22011067509,2521.829410348837,5053.826651909745,51542.05435096708,9430.196332990654,6966.248013062257,3798.473506938133,2821.1341462276855,4860.988902712552,25963.490140525537,2748.1251006516522,12648.651526270303,4932.307412828059,23206.5116740867
82,3291.881503559458,9477.981738964281,15674.950173029236,2564.5168635277823,5167.803446984364,52457.406766520595,9310.865430155303,6972.9307976889495,3801.67811285685,2823.5948932969327,4863.246698833043,25836.189685426238,2875.412304283302,13248.489042392901,5188.795742745906,24445.762768973917
83,3291.6089601375884,9477.390639808415,15816.930058025742,2580.647485749402,5210.872697700086,52803.29772312194,9142.677841261979,6880.725061865165,3757.462555530594,2789.6427301088743,4832.094751814071,25608.60355764417,2976.6880449283544,13725.748240322986,5392.870031740526,25431.76975867172
84,3206.4703862043552,9292.739919426185,15616.360615862373,2557.860385303322,5150.030448175379,52314.671068602576,9044.784414446873,6987.753670297322,3808.786147597854,2829.0529983184797,4868.2546447925815,25474.1774050089,3012.9887856606974,13896.814502547673,5466.017340343231,25785.188888122902
85,3217.9679492490013,9317.67612872303,15253.550781900605,2516.640825433486,5039.972972770229,51430.794873488725,8898.902548627499,6863.953753480174,3749.420184405764,2783.4671685336953,4826.428521773387,25440.215431307017,2953.5423372909463,13616.674716967882,5346.2305917394315,25206.426262128247
86,3206.5862267732186,9292.99115741975,15137.897385972707,2503.5012089419934,5004.889798097522,51149.040428113025,8819.353163977572,6793.731667578026,3715.7464803022626,2757.609864769947,4802.70380790346,25347.758703268344,2873.0713244237045,13237.457237905015,5184.078583460223,24422.971303914237
87,3181.7117155793344,9239.042680261697,15485.706844428443,2543.0165457771636,5110.396946296003,51996.37275482406,9092.605056837067,6950.474937778283,3790.9098200568446,2815.3261558544787,4855.659928314348,25572.214858567808,2894.894949120394,13340.300481038365,5228.0539784057055,24635.443178762267
88,3187.222750726479,9250.995154480608,16156.426360836065,2619.21834813885,5313.858070474253,53630.37756576708,9570.799637882665,7403.052940448017,4007.9352409036496,2981.9752483939533,5008.564580450781,25616.692068328135,3066.900452931644,14150.87178138785,5574.651304378036,26310.065629747725
89,3426.324259401,9769.564632234033,16301.06287439122,2635.6507953102773,5357.733202962972,53982.7405926445,9497.506658927574,7497.130608818469,4053.0484489030296,3016.6166979776317,5040.348964736219,25473.519168975567,3178.100691447385,14674.899908021447,5798.723816379368,27392.69619590533
90,3544.1538242811102,10025.116411319494,16148.097216416216,2618.27205717609,5311.331444894336,53610.08612989838,9086.953714981904,7496.272546333447,4052.63698088906,3016.300740653971,5040.0590660999405,25389.27236587359,3114.369361921353,14374.567735490475,5670.302876903946,26772.21654327421
91,3436.3150244265175,9791.23285938308,14971.715672179656,2484.620967945862,4954.478981833672,50744.189051067995,8616.482363187995,7383.115540640533,3998.374629123391,2974.633862895952,5001.828678210537,24905.80756924821,2928.405532307175,13498.21820103752,5295.579018401268,24961.697709615997
92,3266.812923140428,9423.612359498708,13951.410215421658,2368.7019990438557,4644.971818020918,48258.52405371793,8158.802846233032,7111.195854157252,3867.9805665586,2874.507103025288,4909.959906804263,24286.160513807026,2686.5034017439625,12358.260931163755,4808.137455529979,22606.57110141804
93,3129.6019124394543,9126.0256041676,13249.400683644813,2288.945274678661,4432.018944241174,46548.29060413079,7670.746016887574,6764.041193014153,3701.508961688111,2746.677184405571,4792.672804058433,23359.079515220023,2528.7556446954027,11614.878878119805,4490.270006176956,21070.760155298536
94,3258.2196470047697,9404.975042057413,12099.581647842535,2158.312005816596,4083.224153120608,43747.10502617457,7238.399171560374,6385.978932296359,3520.2161883881045,2607.4664134436885,4664.943488625591,22882.452270890513,2254.877864793348,10324.237222631575,3938.396350660344,18404.322925747296
95,3278.8059974713638,9449.623246368174,10905.531330701757,2022.653531520205,3721.011911031602,40838.163337454826,6948.268708789416,5977.74795160664,3324.4565627229945,2457.146861726353,4527.021592896099,22003.67939940468,2021.9703198075617,9226.666694844851,3469.0792038123127,16136.766392991784
96,2881.520960536608,8587.981279888772,9860.520609344283,1903.9277474827368,3404.0104656517137,38292.3114509154,6574.923676890127,5126.064292186359,2916.0473967368225,2143.538360792067,4239.2780593930465,21212.858435316593,1997.492525648634,9111.31574966311,3419.755561177625,15898.453881235635
97,2648.9285593518607,8083.528921221401,9771.485550266363,1893.8122941387587,3377.0018983324035,38075.40451542747,6570.9351890876,4966.373255474985,2839.4705100050137,2084.7366377793414,4185.326028420216,20956.079384875477,1904.8703910568038,8674.836437003261,3233.1186021033063,14996.697236193144
98,2456.824342440171,7666.888373905855,9715.614662530781,1887.4646894532684,3360.0536012433267,37939.2920315675,6650.319917114383,4867.810591947066,2792.206605427799,2048.4437151487477,4152.026376887275,20572.95700004135,1777.3443137589848,8073.873235167616,2976.1489330881336,13755.120499419754
99,2322.586302580026,7375.749473901344,9699.82298038485,1885.670564468971,3355.263233103622,37900.82038437653,6862.4948081700995,4812.406026980955,2765.6383697696933,2028.0425458040577,4133.307800900505,20481.379138146804,1652.466341707424,7485.389157926014,2724.515292147118,12539.325359163315
100,2277.4430158430423,7277.84155706282,10065.10760771962,1927.1712906249845,3466.0714310231197,38790.725663449695,7357.906822028251,4839.796780470874,2778.773099624866,2038.1284187058354,4142.561838015488,21080.598906822102,1547.9709734595815,6992.957551701957,2513.9533368102716,11521.972508153063
101,2374.896609594403,7489.201407935324,11823.443911910212,2126.939438501393,3999.4584465824337,43074.37912815237,8101.327436010711,5019.353354231969,2864.8761376789475,2104.245065781632,4203.22549220945,22558.905809144533,1592.5319575213898,7202.949987964164,2603.745335184153,11955.812255686938
102,2683.883182012733,8159.339402379807,13613.22127706033,2330.2796689766674,4542.3830310534795,47434.62920829898,8656.48845506737,5600.074151794346,3143.3500686743023,2318.079130543264,4399.423519987802,24360.60036434256,1816.6836352700466,8259.258727407909,3055.4190921189875,14138.12284265437
