,DE,BE,DK,UK,NL,NO
2543,55509.06494,12368.4426279745,4593.449214764203,29023.26102172187,14799.343224581353,17875.55567451885
2544,57494.48679,11384.8651869121,4936.694112413892,29379.60167884997,13896.66835620554,17564.19347520936
2545,57115.88214,10577.9178597016,4949.772608311596,28627.96765117436,13692.411409948318,17621.778008894333
2546,56860.18252,10001.3969124858,5032.359826094181,27385.64687780716,13595.291398501371,17488.155353214588
2547,59983.24498,9698.07863325431,5309.861276088285,26437.46093108675,13694.946751065534,17680.61234196953
2548,67873.02243,9668.69902106282,6012.13788212904,27081.53579717806,14314.62518048815,18943.180996354626
2549,73692.23559,10091.2022825584,6768.639172775345,33292.37733416545,15296.826023379841,20576.735002236426
2550,76895.76292,11008.2985023147,7083.949322748134,41408.03949553223,16464.65732987326,21148.890859583167
2551,78986.7948,11750.5011825957,7093.690882979519,45141.42781943263,17262.78433197375,20760.264068306868
2552,79612.84982,12323.7762083279,7109.214785526286,46410.87542827,17977.4335813587,20469.13129617025
2553,79579.60392,12691.0017351288,7060.345829149979,46554.79628886461,18208.89132382252,19952.46502674955
2554,80061.04006,12725.8880728826,6918.511134308211,46846.14554600633,17929.19114161702,19632.659914832548
2555,80672.2192,12759.1518537457,6864.36546296779,47436.3067695149,17747.392031521802,19413.23295522653
2556,79352.73004,12441.0604056972,6726.5508477376425,46695.9913055479,17852.40831349689,19308.953503915287
2557,77869.74259,12359.5843131448,6544.3431418449745,45287.70948569461,17491.52444504273,19162.749432301618
2558,76374.22648,12280.8050306834,6505.058950809507,43845.83111318738,17297.6816073461,18791.466341145977
2559,76308.18114,12151.4705313218,6747.97691974627,44581.28456629838,17320.29558347372,18555.543513647513
2560,77059.22645,12033.8767383804,6737.996272913786,45145.25631377838,16996.532127230166,18491.760659896056
2561,78467.71185,12213.7079811537,6527.1195942970935,45682.63996078404,17337.013263015473,18653.29450333912
2562,76788.52777,12302.2385721947,6277.936048541158,46361.82765641481,17841.70248186631,19014.127967346027
2563,72986.18078,12134.0627707005,6001.5124521979105,45620.25856513169,17945.403226307928,18933.95927724579
2564,68543.18741,12113.4642395235,5640.251809912525,42882.28370123213,17352.166591862253,18499.315377699677
2565,63600.12858,12350.7237644437,5268.382792638342,39871.06114864955,16533.087391892564,17824.864830537605
2566,59954.73788,12584.4756973506,4999.446157132479,34108.64668128193,15540.802235193143,17881.41892290906
2567,57741.20832,12403.5176846807,4856.422791320818,30014.41231900249,14693.486209509145,17562.16699684495
2568,56630.20974,10990.7068137676,4700.266713150976,28439.71307390496,14109.41560908323,17202.9480437161
2569,56249.56351,10177.9080093036,4712.713254681405,27614.91863527055,13917.10135156873,17245.468335833084
2570,55985.89754,9594.30102426468,4798.324700091774,26275.2332091793,13830.14437013635,17102.31190205016
2571,59298.47562,9289.50127234946,5062.652790924215,25220.22737592973,13941.28262818566,17284.165588196385
2572,67446.64406,9259.60303143631,5720.63764756367,25701.64402306465,14615.407300269973,18513.947766391786
2573,73501.9303,9685.81786519774,6441.984285655707,31609.59376631753,15658.773837729153,20153.20486413472
2574,76751.26032,10607.5388921944,6745.2539979049925,39539.92739710731,16814.52626258508,20809.552742070908
2575,78782.06248,11350.6300029561,6728.464801141158,43456.21466838369,17591.810209556505,20484.276252082254
2576,79305.5734,11926.020129182,6724.842765768163,45080.81194897737,18274.641653878167,20232.23918355382
2577,79296.89866,12295.171343907,6660.4094410570515,45601.18944203622,18505.63514844799,19760.25030292019
2578,79789.96677,12337.6871526994,6519.974523290851,46110.95707569856,18207.404860403756,19455.604529251417
2579,80415.59088,12379.321140943,6458.786848895457,46814.04725002976,18028.736581175745,19249.173049737048
2580,79103.96108,12062.7607745658,6329.956561780229,46168.65959286078,18111.486953556418,19161.759129136346
2581,77605.09651,11981.6962022032,6157.505702571056,44776.62076048499,17733.421443906784,19033.14874820291
2582,76088.9046,11901.8717717418,6109.220250784626,43318.85055421519,17518.79594300371,18693.066900864105
2583,76029.08145,11773.0310966082,6314.710886041229,44040.95946235541,17482.519137085786,18496.444266479128
2584,76899.00609,11655.7338247683,6324.73627681168,44766.23050130534,16979.44660302661,18452.53929434231
2585,78338.20764,11833.8941822881,6157.794204635207,45443.10952143327,17289.29706992943,18619.58461740888
2586,76517.66778,11917.26442343,5936.831756386508,46096.9102374615,17820.09650043578,18972.400131687507
2587,72483.31777,11740.2493948212,5677.232508007846,45239.10007289299,17986.491627833137,18882.76959907485
2588,67847.38631,11717.6180671884,5338.260901852332,42353.06411125603,17455.583433232125,18436.825365580087
2589,62820.57542,11956.2271517667,4997.756808758898,39225.84296348324,16671.62577445551,17730.20596374027
2590,59098.01749,12190.2259967876,4751.969557359513,33356.87397579569,15694.11956675736,17739.200180824057
2591,56891.62812,12012.9964703207,4622.848176619798,29113.96218342934,14866.879895073807,17376.75184530671
2592,56328.48214,10933.4785925753,4714.58833404254,27575.06137454456,13864.14584848401,17115.018921706967
2593,55953.18796,10119.2305513631,4724.054565162133,26531.87686701895,13684.686149675617,17183.10642747385
2594,55693.98676,9535.0358008722,4797.8920063943315,25137.10845381792,13610.736359111237,17055.282601066632
2595,58865.32072,9230.01563691249,5044.486974438515,24059.77252059036,13764.039078018941,17246.889210549234
2596,67032.48084,9199.88473884124,5673.027084530466,24548.36993224117,14520.495500455732,18497.22348795398
2597,73983.01992,9627.23043639776,6384.160545693898,30768.1839917297,15622.044734804113,20140.98247747063
2598,78050.27792,10548.7065611228,6712.035684795619,39025.1736639619,16717.319220393703,20747.76448312243
2599,80161.61025,11291.3078673411,6729.198333946921,43113.14834230913,17363.24491079308,20354.133664789955
2600,80504.399,11867.9023280436,6729.383071042781,44799.52841904115,17932.8549362271,20025.41798567168
2601,80485.17614,12237.0290525414,6684.076511409092,45412.18124245321,18116.860241172795,19480.407031616065
2602,80970.62289,12280.5244704205,6551.795757116082,46027.96453260118,17803.69009278514,19133.829335218266
2603,81676.49566,12323.248273773,6490.032047243873,46889.93655676536,17637.086864477864,18906.827750674798
2604,80489.43887,12007.2266923935,6364.794304314156,46453.95427203676,17751.892876465892,18795.459340575006
2605,78993.81138,11926.2233455988,6195.358793117114,45291.09285793944,17421.96111682837,18634.746802465063
2606,77607.91271,11846.3989151374,6145.928561468898,44113.60207289782,17253.667468785792,18243.90034029624
2607,77778.99919,11716.5865626853,6348.255847131314,45251.81195297057,17281.073191260162,18000.693404548732
2608,78991.30591,11600.6895471393,6363.828699767047,46345.92752200302,16930.88458638013,17949.15592530196
2609,79910.24046,11777.4006679108,6191.124386347732,46536.40646718664,17288.051694646107,18147.44205686221
2610,77477.36984,11860.1586533736,5965.609674295626,46281.74997085139,17718.368080845652,18553.51369359237
2611,72982.54628,11683.184673451,5710.841631995531,44811.82624728792,17729.475931700137,18514.27752677852
2612,68125.12382,11660.4064044552,5384.952596053786,42024.82448574056,17053.28369239584,18116.444747144196
2613,63063.74749,11897.8601350113,5044.845201364754,39102.46154388568,16262.731005143607,17476.645094387273
2614,59016.49343,12132.9408633729,4792.432707299726,33171.67974791176,15361.707631746161,17553.864041189107
2615,56595.88479,11955.3764054938,4655.118302052806,28976.06328160293,14606.963313972394,17240.60923770091
2616,53586.61459,10533.7477729302,5130.031871234475,26282.80464312535,13607.225655643111,16889.801100138233
2617,53204.07957,9715.35657085352,5168.532014596004,25448.35573074648,13422.523017410387,16956.597536065572
2618,52934.01053,9125.61047183246,5264.907928974816,24090.43603321218,13344.146174293748,16825.08211792736
2619,56296.99929,8817.85533467394,5508.298523681155,23039.54189294463,13487.548502384174,17007.27607022591
2620,64862.08751,8785.94073222617,6039.225860018441,23539.28331768698,14214.54165625193,18231.413468761002
2621,71266.42949,9216.03388002667,6570.741196649187,29549.37614380863,15257.347113796606,19821.226047333672
2622,74781.58523,10138.7678651975,6748.05950625548,37691.00770928394,16296.727809688025,20385.862386897534
2623,76985.65848,10879.7043003073,6654.542534711305,41763.63521291973,16922.683762014294,19988.794693008327
2624,77825.43465,11459.6094863201,6560.092297002926,43335.75057333247,17489.09722131551,19673.372478014466
2625,77824.64214,11829.5936004625,6463.817988375157,43785.58443908621,17681.609927459147,19142.520141520006
2626,78349.18204,11880.5993525585,6304.757307106799,44218.64860387678,17377.79042928553,18806.174390620068
2627,78949.03184,11932.7235507273,6192.979520862242,44899.47921899184,17208.790809881455,18583.525516593254
2628,77552.14311,11619.7875051671,6069.687788486301,44247.42997695442,17315.376584017322,18473.12579813372
2629,75973.2779,11539.253554261,5929.122378091252,42852.54482116126,16985.260614136914,18319.234877936324
2630,74313.4494,11458.3839757996,5883.380757813215,41418.74554335214,16819.127263322647,17936.57181490423
2631,74073.70382,11329.1348984137,6033.284567259709,42190.84440194592,16855.959843322795,17694.270678165652
2632,74634.82185,11214.9152310214,6153.630591571212,43017.99049082126,16532.07914717126,17636.510444365485
2633,76050.00322,11389.5734869284,6101.203583708405,43638.78687125936,16911.966752977034,17819.502481990392
2634,74405.209,11466.5923655056,5931.88976858426,44083.76530042668,17356.58487121725,18205.972601174988
2635,70549.25326,11280.8751450106,5692.411226968266,43041.4441032127,17373.76163360599,18148.82324865944
2636,65890.12877,11256.9703258823,5381.115255414437,40096.46404828014,16702.115374881152,17745.577590031862
2637,60543.49403,11493.579143839,5119.927223723297,36966.12758436018,15926.795630059634,17107.339119625023
2638,56644.24242,11728.9415097337,4946.684873745697,31098.73096564085,15055.003913625418,17195.88445006731
2639,53830.8376,11555.7768961619,4868.381842404529,26889.21498650505,14322.521016028577,16897.79612516705
2640,49446.34616,10391.7563214299,4531.287770690521,27388.43587248671,12400.844067864527,16443.132520233943
2641,48893.13503,9497.65297901555,4520.696345093564,26497.91730161973,12214.255233883036,16427.39012476873
2642,48571.91325,8837.21071404884,4537.311348903919,25076.93154950804,12051.114822100537,16153.692941080906
2643,48974.46884,8411.1021341607,4602.392223792039,23631.04269412357,11978.751518422614,15969.367258175844
2644,51767.7654,8146.89897260945,4812.883152043739,22530.85011084439,12107.379382814264,16067.881438244685
2645,54455.56144,8177.84347502703,5221.526892822211,24225.66842310176,12535.532860801084,16642.611832978127
2646,57484.62226,8297.62410872047,5584.115502523371,29203.30810890693,13119.081890688278,17580.496978441355
2647,60664.4514,8654.43185287561,5689.0032168632115,34764.17480061304,13610.752250306761,17795.53147773638
2648,62767.2976,9409.05855174867,5685.751035466931,37467.87326698783,13929.297725873741,17772.963436550825
2649,63245.96693,10075.8367291433,5663.6779180434205,38431.39792954623,14058.317819928116,17419.342136713225
2650,63726.43659,10389.2482311487,5581.781568144797,38527.95619555145,14136.2085223683,17043.90316805952
2651,63856.59746,10413.3528945918,5482.087451595406,38921.18860950875,14234.013510795981,16736.27886858384
2652,62119.48745,10321.5583894817,5416.967913552338,38599.58918804723,14355.746913726334,16499.281360532652
2653,60649.34464,10013.252096445,5342.418652838441,37407.22439474001,14360.820250681012,16333.534217300923
2654,59823.86458,9910.43440998357,5298.90543990679,36007.13357275198,14433.091911120891,15976.935699360016
2655,60192.90659,9720.65065484091,5401.449728035429,35978.46326551478,14642.547446913355,15914.775274994816
2656,61022.63548,9690.44837429072,5651.997268272471,37491.36576586155,14784.063893105353,16015.316054573954
2657,60969.68149,9909.58650986016,5682.73847455188,39071.47205808583,14973.378168271196,16245.348528541654
2658,58920.55213,10168.807069744,5508.514419088683,39693.72220972307,15196.936309835952,16634.483868974035
2659,56180.94992,10138.7153305918,5285.055065982188,39070.7142481084,15133.060729422577,16602.98633834029
2660,53778.94654,10130.3199189771,5071.080365933926,37183.87919721349,14740.068570069647,16482.680141453435
2661,50967.57217,10392.931577569,4847.249996073906,35897.06370936991,14149.767475367466,16264.92577388168
2662,49383.53659,10559.3561285853,4643.249203298554,31865.5266465974,13435.481345781858,16543.096527245474
2663,49176.26133,10559.4520286978,4509.128192171419,28126.71438294822,12801.460979566005,16274.196303586663
2664,48034.95341,10063.0865976917,4678.787145510233,24850.7886030043,12205.93895718771,16070.246756413726
2665,47494.2389,9158.71558529042,4675.3322459550045,24006.44196358208,11972.839807530023,16056.678430494578
2666,47188.46712,8440.0123923427,4704.444070018166,22456.53868541681,11773.907458295558,15780.375193331733
2667,47000.66578,8054.76484446168,4784.497471310101,20867.13510856859,11647.534364233881,15571.381269567655
2668,47243.92567,7830.38313691795,5010.643975453945,19721.22524362205,11567.05407443039,15536.89230026081
2669,48751.40423,7874.87557333275,5327.698373497343,20982.83725686687,11659.361646171606,15847.2941509908
2670,52209.00125,7903.8397310341,5557.792152743824,24623.48026458921,12053.105199176414,16554.59763111692
2671,56121.43972,8048.70523120506,5642.304504830634,28364.13897739301,12566.281524694448,16753.750012957953
2672,59223.24026,8742.64093607298,5650.60610594327,30991.56797779254,12983.522987513232,16819.421737072
2673,60713.60927,9438.69439746843,5635.9688971159085,32626.39371629586,13151.232619082406,16574.905007820482
2674,61127.41402,9753.75059544217,5570.224720246332,33391.66349273061,13284.688115235891,16285.045038322573
2675,61333.23271,9942.49291285008,5489.516752202936,34153.81355755017,13349.731765327619,16034.191442296413
2676,60304.1185,9950.78753572258,5441.025770657333,34105.01087215544,13442.69595113832,15864.948986311709
2677,58854.97569,9598.55717668388,5394.420354532125,33134.3874930589,13441.391228061057,15773.233621627991
2678,58181.96374,9175.92420222245,5386.335764909552,31921.24551181564,13549.940041342477,15516.260975901554
2679,58439.34538,9011.19057907742,5534.341488014246,32308.83216334149,13896.392921469058,15568.280597793762
2680,59918.77542,8993.36854451576,5752.096162043925,34127.54364698705,14375.005429119838,15760.072392315487
2681,60849.63044,9305.70866209825,5734.728266626085,36470.06720064841,14790.098653923516,16061.691135532297
2682,60372.18614,9825.44957400184,5556.528673680965,37901.83515470335,15203.174245693132,16511.242664509544
2683,58759.43469,10096.8171988821,5345.674898030732,37429.32435777153,15145.262364566259,16521.076805069228
2684,56923.92294,10399.9427312721,5132.095552373042,34846.11151423162,14644.66017234534,16402.820453099903
2685,54956.80643,10763.9838758676,4920.935452690869,32877.91379462276,13971.216016642249,16181.539239803216
2686,52032.39254,10940.8431968827,4741.871661764231,28739.11958081995,13230.562482994605,16490.255829800568
2687,50420.72531,10721.1349569723,4623.239580437174,25070.0516497812,12574.926753914488,16248.248096606336
2688,51594.76462,10107.9319530863,4366.319182106744,23042.85836980819,13125.193724932025,15894.084557856704
2689,51211.06793,9183.12209046148,4369.629222345942,21846.19757185192,12935.984353711245,15942.751252927546
2690,50937.3374,8524.66740227953,4433.799856794355,20650.47482674216,12861.173040792215,15809.626925691764
2691,54198.19744,8195.06584918567,4671.964579343883,19690.30783545329,13016.332914790562,16002.87348440942
2692,62867.80574,8184.16154836172,5290.688288959844,20244.56716974055,13805.725551190304,17235.515841231616
2693,69651.36448,8713.50420924819,6041.939870754987,26823.19042794264,14901.924366811183,18845.16677985532
2694,73380.15902,9831.79386160194,6434.417285151673,35403.28592789209,15901.812285968106,19434.86416182939
2695,75528.16106,10699.4191870777,6465.541108047221,40199.58781000538,16481.440819196243,19083.922096766535
2696,76226.06393,11374.3593968216,6462.087015191613,42589.38194386472,16993.71552073682,18839.308236368728
2697,76234.72242,11810.1991340823,6420.444848598008,43452.91543213044,17195.936484434962,18383.004063357697
2698,76749.1842,11880.6107334464,6296.256195727496,44386.46330879317,16885.17694380676,18088.565635851246
2699,77495.65964,11961.4962648511,6242.525086416899,45348.85347465202,16716.661430402357,17886.60882899812
2700,76262.47228,11601.2799786883,6138.4156556055095,44838.61109514096,16794.6845207796,17808.60705695816
2701,74707.13425,11495.6342279865,5975.390466695037,43524.92605788114,16456.961134868383,17696.636529094627
2702,73061.81232,11379.2296175251,5909.841747580369,42003.18611586119,16282.327272287559,17381.78654867143
2703,72733.91828,11224.8630907843,6093.401744904512,42491.17366083313,16298.247764900632,17236.531525240498
2704,73131.98686,11084.3508861767,6118.37403931167,42427.57511592314,15886.391294499354,17247.528272677744
2705,74332.63536,11262.3310215356,5971.320822994638,41640.38293381967,16258.108506191267,17471.48534879832
2706,72721.49215,11318.7294180702,5740.099682995401,41409.45389527199,16685.3517899906,17875.892484404896
2707,68980.38781,11071.8117294254,5472.904169762292,40657.60004429171,16697.040412508977,17811.038299887667
2708,64382.94757,11033.3426330068,5157.399201570961,38940.09241019042,16026.334013073756,17352.476876298508
2709,59049.11253,11291.9504049958,4808.932536313425,36648.89668158168,15277.379431170022,16621.0436824085
2710,55169.28513,11536.7021542131,4540.3101336623495,30506.98930417039,14457.870245082322,16626.668805453617
2711,51985.42562,11308.8621702107,4390.622502053221,25910.76226042963,13772.944803758994,16266.123684803479
2712,53532.68807,10600.4148408172,4573.746040015771,25070.32941172415,12995.663579260541,16035.963673779424
2713,53150.98311,9783.63079487983,4584.691492958032,24186.09583520773,12803.036246376349,16083.552062359202
2714,52878.78789,9194.70216224331,4656.674312413661,22999.9322831273,12727.493754700594,15938.671303459816
2715,56107.32941,8887.253574979,4904.261921360184,22019.87736770922,12884.740523660565,16109.565727311685
2716,64379.89095,8855.66255297512,5541.207198156119,22415.2385147008,13691.493577113799,17306.024170861812
2717,70725.39993,9284.59133892787,6241.6123545401915,28093.3439297181,14829.002028620745,18871.576733077316
2718,74287.67533,10207.6659350922,6547.174030938041,35792.26452415171,15876.912654475716,19448.46636265828
2719,76508.73896,10949.2835921892,6563.738107093914,40032.40155729202,16471.6051751681,19105.291245442917
2720,77249.17252,11528.9673810562,6576.425312191176,41879.29830519872,16983.784062466533,18863.617814052086
2721,77260.86095,11898.9855562979,6534.631826340386,42351.51669873649,17188.344654582743,18403.289764508994
2722,77800.32577,11948.6288644196,6406.3083457251405,42848.94105787703,16879.084736393597,18116.002087289227
2723,78448.59692,11999.2373436672,6356.722493152938,43521.70039300373,16713.2580890166,17919.099782243087
2724,77109.49675,11685.5519539211,6230.558942162061,42875.93860050765,16799.03944735151,17830.6399905721
2725,75540.80752,11603.8877022666,6060.165611397062,41488.51798833176,16466.001682973398,17700.548483956176
2726,73972.10908,11524.0632718052,6016.029723029942,39945.57142804258,16290.22391297203,17355.772544882213
2727,73857.35461,11394.7120111212,6222.278314438205,40331.37786776559,16306.808798121856,17168.11795133842
2728,74653.80944,11279.9984577882,6200.725361231296,40537.84508487706,15908.049281825639,17130.03651249072
2729,76025.30012,11455.2187218347,6009.29925346865,40703.00791921386,16246.417166838823,17302.318267127164
2730,74217.64178,11533.0891278958,5788.881634259205,41272.82138280329,16621.28978827317,17671.640348548477
2731,70191.64688,11348.7684124744,5547.282392565671,40812.0057273905,16600.901203648442,17602.734986830277
2732,65513.96506,11325.0679599422,5231.044078236758,38727.0329892314,15921.406245900369,17183.51028081133
2733,60330.13929,11561.830052846,4894.457503644982,36320.73547391149,15169.758438115568,16515.577010386776
2734,56445.6546,11797.1413270917,4647.224977770092,30739.98150605684,14349.619899223446,16572.079133726736
2735,53797.04972,11622.9889416386,4514.905561960582,26541.78190907155,13658.804438071931,16242.533104024867
2736,54220.97242,10645.6546840106,4612.174775447886,23149.41916139747,13266.452761115364,16254.043876921087
2737,53839.90736,9828.205065604,4620.0155847331735,22262.3693398322,13080.389041269633,16285.025252683296
2738,53571.35707,9239.82854283046,4696.935711624992,20861.170044454,13002.533573578918,16120.144490438626
2739,56781.50556,8932.58699676475,4953.913122440327,19864.48290818555,13133.175925574606,16282.120156107085
2740,65004.16253,8901.2145182483,5614.509383112036,20516.14726799308,13880.42653669145,17496.950130247205
2741,71378.63926,9331.10793617937,6349.732274017706,27001.41845279231,14951.910421605036,19091.834298940368
2742,75018.73186,10254.41257812,6674.953142809534,35559.16565329272,15983.33212459581,19694.652858894136
2743,77278.70317,10995.4451787694,6685.143469760102,39435.01899493372,16605.546169497575,19399.80296901329
2744,77991.86441,11574.9794378818,6690.582031073594,40579.35583897329,17153.182779051815,19207.61268186792
2745,77982.10391,11945.0206177012,6647.7845486432425,40868.45922879704,17375.487677493296,18788.524252444135
2746,78500.49126,11993.743742718,6521.754723004824,41228.45078438546,17073.400700016853,18523.80460187976
2747,79083.5482,12042.2833702613,6473.932256651176,42007.91247190408,16908.8536661551,18340.28126137633
2748,77738.65146,11729.1370278074,6352.729379262263,41485.94078350107,16985.839850063705,18249.868223169608
2749,76211.60758,11647.4152647089,6175.331899525527,40229.56323910903,16634.221996052955,18109.09898246512
2750,74662.9714,11567.5908342475,6116.984345550338,39023.41775403333,16431.204796750542,17759.556100195823
2751,74535.35378,11438.1705598307,6311.504935511452,40167.62824147679,16391.544628129188,17567.18150548699
2752,75118.22871,11323.1234401221,6281.116488897592,41327.30511653377,15877.970236636156,17486.06490007811
2753,76155.34524,11498.7232796994,6084.735919780117,41499.05684754268,16170.088564666083,17580.22080169443
2754,74244.31921,11577.1688002011,5863.851641825582,40945.32578744811,16580.921525748425,17877.332684305824
2755,70404.23454,11393.7912724622,5622.4556720361015,39062.39306711966,16665.02856559769,17771.831901866935
2756,65874.44491,11370.2288473958,5307.555688646073,35925.47310763418,16114.257171904996,17337.003557435517
2757,60679.81293,11607.0944608989,4967.237000103495,32933.36622427445,15421.001593558047,16658.21155377471
2758,56847.57327,11842.3712282781,4715.562655066539,27291.35482530478,14610.669999527465,16695.795003440144
2759,54491.45616,11667.5517100739,4591.003950356977,23523.04409289522,13919.786253985363,16343.118784834789
2760,53463.79471,10345.0679468544,4563.339679929129,21336.36863553336,13218.250852203011,16291.169861154505
2761,53083.57799,9524.77358622103,4568.55046931873,20345.27337133549,13007.495342084068,16282.642887202044
2762,52814.03834,8932.25925657212,4636.214220410291,19203.87029640959,12911.04942431637,16093.487420267136
2763,55891.57389,8623.46603292815,4888.566236332893,18206.81827919799,13008.38079303044,16259.123801736747
2764,63944.57203,8590.45567252352,5527.127173529569,18457.458207204,13678.7464299447,17517.782673164395
2765,70464.29316,9020.95252062392,6225.043300142021,23827.35614830288,14693.05424115913,19117.036963842304
2766,74158.6277,9941.48792836644,6535.563656692107,31220.09052612136,15791.289068736725,19676.577365139514
2767,76261.7372,10680.1175046197,6572.29188797092,35620.82188036953,16497.256968462465,19465.783220521444
2768,76682.97854,11260.7724197609,6613.245605495575,37663.81708434699,17118.648428516608,19438.51366444883
2769,76701.98758,11630.6411909605,6578.265891620558,38181.06052262415,17373.736121046328,19173.20103834268
2770,77202.06619,11686.2606607695,6470.064782037052,38704.46131510672,17102.90846067237,19009.01571622571
2771,77951.29424,11742.4724718942,6441.039790743474,39391.73318609021,16932.79195744868,18876.9760155644
2772,76749.51869,11433.1191190762,6330.603786150232,38869.04009759209,17017.735022925815,18838.072654958924
2773,75267.43855,11351.8283775272,6175.240396766736,37607.37269524171,16664.436215030837,18751.74402022687
2774,73812.77349,11272.0039470657,6147.265110498758,36164.15993356512,16455.776266318953,18499.410496099867
2775,73826.81217,11143.1008985084,6396.030464238242,36568.605482744,16440.27798245151,18406.709346453277
2776,74771.81762,11030.553703787,6389.078423796373,36775.12265365467,16035.587992220055,18328.641609364124
2777,75872.54388,11203.3088011374,6169.264455379237,36763.97519270379,16294.903658646235,18336.878838142078
2778,73830.68709,11277.4441061439,5925.541149863382,37184.92941281853,16661.14758049741,18521.19042163743
2779,69697.01067,11086.997824993,5659.609605882677,36850.01501340725,16723.342353359047,18319.970354382793
2780,65053.28782,11062.4009482077,5320.1165118372965,35197.11207920853,16181.979333326843,17774.6383642742
2781,60077.88532,11298.4907229217,4960.328362731881,33195.33421031974,15473.68179630139,16959.013562381773
2782,56267.5124,11534.0261032306,4699.3431991557245,27746.80011798647,14640.389693412648,16883.885855853903
2783,53734.03982,11364.2064350009,4560.173102469014,23526.00920603913,13910.100432933907,16452.552836804603
2784,51432.253,10258.5265620921,4250.725138164253,21240.54556845717,12752.554774920241,15929.75822584628
2785,51049.46595,9439.9680646594,4248.799096191908,20341.91887008126,12488.075817130777,15896.811165818073
2786,50774.88916,8847.98334439328,4272.1060376096975,19151.04005073888,12320.272306218594,15681.107926402248
2787,53815.90239,8538.99679376786,4368.315861169521,18243.8788651598,12229.949769015408,15811.01510867808
2788,62254.64825,8505.78236599392,4629.006523869588,18935.45457502919,12301.387302036776,16976.995822818048
2789,69041.61301,8934.26410080933,4949.8161115689,25426.26694328157,12384.5393686049,18530.391786646036
2790,72951.42803,9852.49440479468,5147.632768466384,33778.46777583051,12909.272130214562,19200.306066165707
2791,75256.63316,10588.6040695336,5225.392270998084,37599.75740959674,13533.883686574725,19089.194773849842
2792,76045.38903,11167.308313717,5266.096096148679,38725.02132733222,14302.976601349548,19114.46136648918
2793,76056.79638,11536.1104561408,5262.715061446853,38596.73546349812,14663.965707874526,18890.32068083862
2794,76588.38648,11592.5891569785,5204.068808939791,38739.68010714051,14544.223743118322,18744.56996175225
2795,77332.35161,11649.7568626227,5152.708303689396,39307.54404906907,14346.134881412592,18614.31729408718
2796,76060.25201,11340.8760868704,5101.606537573835,38664.39386699129,14404.432304055043,18570.530177139743
2797,74526.37039,11260.6841952607,5047.502554554088,37482.08046300008,14056.528064307808,18483.439488917422
2798,72904.66991,11180.8597647992,5046.912043859033,36337.5252064477,13869.394206542904,18227.928051002556
2799,72613.93904,11052.021158569,5212.938470694617,37462.12178201551,13977.447710195938,18129.241002220922
2800,72956.86085,10940.8305830955,5377.710775717398,38277.24755935502,14059.530521942328,18024.003348957613
2801,73928.13213,11112.1860996466,5330.876847875381,38443.26248088161,14547.719124166699,17981.663131795416
2802,72232.50933,11186.8295332602,5148.178105897065,38594.23914194665,15120.62036664804,18122.98507887697
2803,68588.50301,10996.5476883049,4939.495338295729,37654.0048241063,15345.041487954384,17902.033085035575
2804,64109.18298,10971.8219268653,4722.418480266631,35267.99612186444,14982.314168197014,17385.12317342215
2805,58814.0912,11207.8150380885,4502.008801188855,32581.21295221728,14455.27641663111,16613.09430736759
2806,54922.93248,11442.3374915611,4320.320648227976,26825.30276512956,13865.234752479617,16543.603972580244
2807,51699.62572,11275.2310618271,4204.234572122451,22768.23687497406,13284.06005605864,16093.133871961685
2808,50047.52177,10507.5963912904,4179.695454238938,26126.96142669105,12693.59744783871,15306.861300084005
2809,49494.14207,9611.28685426189,4161.737482076447,25180.27431873258,12446.711618350264,15179.737063867318
2810,49170.53769,8950.10592876544,4186.06616731958,23951.83453128223,12238.757708130752,14797.57918513938
2811,49515.95993,8523.45906417864,4268.288726654921,22619.23418598156,12056.431518117613,14496.10552715292
2812,52275.40246,8258.74577700103,4525.19852969334,21560.08819203092,12067.988715053096,14340.848705564165
2813,55261.01796,8290.53831391253,4895.442605735341,23315.91993888657,12561.54377879791,14648.83119376065
2814,58503.91914,8411.9272770519,5169.616612671961,28174.33241250379,13529.997295768031,15620.859882404895
2815,61622.46777,8771.95168009892,5275.677831835825,33716.36282351687,14279.436280006134,16167.103661088504
2816,63468.1829,9529.34775503212,5330.303885470947,36290.64460275707,14744.825188631048,16554.76269714768
2817,63953.86625,10199.3176945714,5325.612893417745,36855.42397636063,15009.403624879791,16588.47303682347
2818,64446.80158,10512.566766793,5258.995403585546,36746.23342327175,15180.357856547462,16452.729804101153
2819,64616.07491,10534.1652728017,5204.836062419469,37015.76279499719,15299.922486833431,16273.311955542511
2820,63011.09523,10442.1769165105,5137.585516504021,36678.38639339249,15460.752701736543,16123.632151617523
2821,61598.04714,10130.5943841123,5065.194896806027,35621.245088683,15462.227108884068,16053.123329791977
2822,60835.23751,10026.7315496509,5057.854864579928,34354.91523949633,15443.237905978047,15854.477384147822
2823,61263.82019,9835.73369207445,5216.522028417895,34363.46404008564,15546.749756476464,15967.230565208263
2824,62039.57705,9804.71479842765,5346.479592132205,35609.41398332697,15671.44987855501,16010.680223668614
2825,61593.34503,10025.8273313829,5288.954295588751,36802.51473199572,15387.188037998705,15970.519682085676
2826,59283.26492,10286.4558448815,5108.482772375513,37442.41617999726,15116.760454265876,16069.997400898363
2827,56514.96674,10258.6731496577,4907.441592211811,37270.07557311379,14981.247895203662,15859.276410082663
